"SYMBOL 
","OPEN 
","HIGH 
","LOW 
","PREV. CLOSE 
","LTP 
","INDICATIVE CLOSE 
","CHNG 
","%CHNG 
","VOLUME 
(shares)","VALUE 
 (₹ Crores)","52W H 
","52W L 
","30 D   %CHNG 
","365 D   %CHNG 
"
"TATACONSUM","1,148.90","1,154.00","1,125.40","1,149.30","1,130.30","-","-19.00","-1.65","5,25,887","59.82","1,220.90","930.10","-4.97","10.51"
"KEC","611.15","613.75","600.00","612.35","602.25","-","-10.10","-1.65","4,53,299","27.36","947.00","600.00","-12.20","-22.42"
"WAAREERTL","900.00","900.00","883.80","907.35","892.40","-","-14.95","-1.65","1,88,339","16.74","1,358.00","841.15","-11.32","-"
"RITES","221.01","221.85","217.94","222.65","218.98","-","-3.67","-1.65","4,02,532","8.84","316.00","192.40","-3.38","2.42"
"IGL","170.40","170.50","163.00","169.61","166.79","-","-2.82","-1.66","56,68,937","93.99","229.00","163.00","-7.92","-12.68"
"M&M","3,530.00","3,596.50","3,520.30","3,593.10","3,533.00","-","-60.10","-1.67","16,32,115","580.38","3,839.90","2,425.00","-3.51","18.64"
"LTIM","5,004.00","5,178.50","4,988.00","5,211.50","5,124.50","-","-87.00","-1.67","6,87,029","349.33","6,429.50","3,802.00","-16.00","-8.51"
"IMFA","1,441.10","1,468.00","1,421.10","1,459.40","1,435.00","-","-24.40","-1.67","1,11,334","16.09","1,510.60","549.80","17.57","116.64"
"ADVENZYMES","303.60","305.00","297.10","306.10","301.00","-","-5.10","-1.67","68,158","2.05","366.25","257.90","3.72","-2.57"
"AKZOINDIA","3,000.00","3,019.80","2,889.30","3,000.30","2,950.00","-","-50.30","-1.68","28,914","8.49","3,915.50","2,658.70","-4.92","-10.13"
"PIIND","3,035.00","3,243.50","3,035.00","3,222.30","3,167.80","-","-54.50","-1.69","13,27,261","419.95","4,330.00","2,951.10","-3.04","-1.82"
"JSWENERGY","479.00","479.00","468.85","479.50","471.40","-","-8.10","-1.69","11,71,877","55.54","579.00","418.75","-4.60","0.80"
"INOXGREEN","176.10","176.98","169.40","176.10","173.10","-","-3.00","-1.70","4,73,106","8.12","279.00","104.00","-7.47","30.00"
"CAMPUS","271.00","275.45","271.00","276.15","271.45","-","-4.70","-1.70","1,98,732","5.42","304.40","210.00","7.21","-6.65"
"EQUITASBNK","68.05","69.25","66.60","68.88","67.70","-","-1.18","-1.71","30,34,579","20.62","73.40","50.00","-0.46","6.40"
"CERA","5,170.00","5,182.90","5,097.00","5,191.50","5,102.00","-","-89.50","-1.72","7,443","3.83","7,275.00","4,796.50","0.54","-17.61"
"J&KBANK","102.66","103.03","101.21","103.53","101.74","-","-1.79","-1.73","15,37,122","15.67","117.25","87.30","1.29","4.78"
"SHRIRAMFIN","1,081.80","1,086.00","1,060.00","1,082.80","1,063.90","-","-18.90","-1.75","45,55,743","486.95","1,087.10","525.10","8.67","93.91"
"ASIANPAINT","2,408.90","2,411.80","2,360.10","2,410.50","2,368.20","-","-42.30","-1.75","6,75,635","160.83","2,985.70","2,124.75","-17.95","5.89"
"APOLLOTYRE","498.75","500.50","488.00","498.75","490.00","-","-8.75","-1.75","8,46,798","41.74","540.50","370.90","-5.86","16.47"
"TITAGARH","777.00","777.05","761.00","777.60","764.00","-","-13.60","-1.75","3,04,091","23.37","974.35","654.55","-3.54","-10.13"
"FINPIPE","190.00","192.35","186.10","191.34","188.00","-","-3.34","-1.75","9,85,263","18.64","238.00","153.92","8.04","-6.30"
"MOIL","306.00","309.90","305.65","312.25","306.80","-","-5.45","-1.75","5,55,486","17.09","405.60","274.05","-9.83","0.99"
"COCHINSHIP","1,500.40","1,500.40","1,462.70","1,500.40","1,474.00","-","-26.40","-1.76","4,24,397","62.61","2,545.00","1,180.20","-4.74","13.41"
"AIIL","490.00","500.70","485.00","495.70","487.00","-","-8.70","-1.76","2,70,977","13.27","683.00","265.10","-27.08","43.49"
"SUMICHEM","413.80","413.80","404.00","413.80","406.50","-","-7.30","-1.76","2,89,091","11.77","665.00","396.20","-8.01","-15.96"
"BORORENEW","502.10","504.00","494.00","505.80","496.90","-","-8.90","-1.76","1,32,229","6.57","721.00","441.45","0.73","-1.31"
"KSL","758.15","762.30","734.45","758.15","744.80","-","-13.35","-1.76","30,724","2.30","988.80","660.20","6.88","-6.43"
"CYIENT","990.00","1,029.70","982.50","1,017.00","999.00","-","-18.00","-1.77","3,70,990","37.35","1,537.05","982.50","-14.98","-31.06"
"ETHOSLTD","2,489.80","2,543.60","2,459.00","2,524.70","2,480.00","-","-44.70","-1.77","13,190","3.28","3,245.90","1,923.08","-8.51","13.34"
"MANINFRA","112.25","113.32","109.80","113.32","111.30","-","-2.02","-1.78","3,36,507","3.74","190.83","99.00","-6.16","-37.78"
"GRANULES","564.00","571.00","555.20","569.90","559.70","-","-10.20","-1.79","3,66,379","20.66","627.00","422.00","-5.26","3.22"
"NFL","79.01","79.40","77.77","79.63","78.20","-","-1.43","-1.80","6,13,008","4.80","112.20","71.00","-5.92","-13.20"
"HDFCBANK","913.00","928.20","901.00","920.60","903.90","-","-16.70","-1.81","5,01,88,359","4,578.43","1,020.50","830.55","-3.57","6.49"
"HGINFRA","670.00","692.95","650.20","672.25","660.05","-","-12.20","-1.81","2,20,188","14.80","1,275.00","545.50","-5.59","-42.59"
"GILLETTE","8,668.00","8,671.00","8,510.00","8,673.00","8,515.00","-","-158.00","-1.82","12,507","10.74","11,500.00","7,411.65","5.20","7.03"
"KSB","716.00","719.65","707.65","720.85","707.65","-","-13.20","-1.83","32,687","2.33","912.00","582.25","-3.58","16.01"
"GANESHHOU","706.00","712.00","697.40","713.35","700.30","-","-13.05","-1.83","28,432","1.99","1,403.00","685.60","-8.67","-48.87"
"POLICYBZR","1,534.90","1,556.50","1,519.40","1,553.60","1,525.00","-","-28.60","-1.84","13,64,875","209.56","1,978.00","1,311.35","-6.92","-6.66"
"GLENMARK","2,034.00","2,047.90","1,992.00","2,034.50","1,997.00","-","-37.50","-1.84","8,65,050","174.91","2,284.80","1,275.50","-0.56","41.51"
"DMART","3,944.30","3,949.50","3,887.00","3,963.00","3,890.00","-","-73.00","-1.84","2,19,061","85.69","4,949.50","3,340.00","1.65","5.23"
"CONCOR","503.00","503.90","497.00","506.85","497.50","-","-9.35","-1.84","5,88,653","29.44","652.04","472.75","-3.86","-10.46"
"NETWORK18","37.49","37.68","36.50","37.76","37.06","-","-0.70","-1.85","24,96,100","9.25","65.29","35.00","-8.85","-24.72"
"SAPPHIRE","217.25","223.50","214.22","220.19","216.10","-","-4.09","-1.86","3,21,014","7.02","368.00","179.40","-4.65","-27.12"
"DODLA","1,231.00","1,231.00","1,200.00","1,222.70","1,200.00","-","-22.70","-1.86","15,779","1.91","1,525.00","965.50","-1.61","19.06"
"IEX","125.01","125.29","119.38","125.91","123.56","-","-2.35","-1.87","1,95,51,693","239.51","215.40","119.00","-12.56","-27.15"
"GODFRYPHLP","2,100.00","2,113.60","2,075.00","2,124.70","2,085.00","-","-39.70","-1.87","1,46,574","30.67","3,947.00","1,611.85","-5.89","25.11"
"EMIL","104.35","104.35","102.00","104.45","102.50","-","-1.95","-1.87","4,11,550","4.22","168.50","84.90","3.90","-21.18"
"IRFC","112.80","112.85","111.05","113.53","111.40","-","-2.13","-1.88","1,30,84,758","145.99","148.95","108.04","-8.18","-11.99"
"PARAS","651.40","653.65","638.00","651.75","639.50","-","-12.25","-1.88","2,22,121","14.26","972.50","404.70","-5.73","32.89"
"KAJARIACER","955.00","955.00","935.35","955.40","937.45","-","-17.95","-1.88","65,100","6.14","1,321.90","758.70","-5.74","0.83"
"SFL","586.50","596.40","580.00","591.20","580.05","-","-11.15","-1.89","61,262","3.60","816.60","497.95","1.83","-26.29"
"DOMS","2,403.90","2,404.00","2,340.00","2,413.70","2,367.90","-","-45.80","-1.90","97,056","22.94","3,064.60","2,250.00","-3.45","-6.57"
"ACC","1,667.90","1,675.00","1,632.00","1,671.30","1,639.60","-","-31.70","-1.90","1,29,132","21.21","2,119.90","1,593.00","-3.97","-14.34"
"VMM","123.00","123.20","121.01","123.87","121.50","-","-2.37","-1.91","41,66,950","50.79","157.60","95.99","-5.20","13.60"
"CHOICEIN","766.00","771.00","751.05","766.65","752.00","-","-14.65","-1.91","2,13,399","16.13","860.50","438.45","-7.29","50.73"
"ITI","291.95","291.95","285.80","293.60","288.00","-","-5.60","-1.91","2,43,309","7.02","372.85","234.04","-5.57","1.28"
"ABREL","1,409.60","1,413.10","1,374.10","1,415.20","1,388.00","-","-27.20","-1.92","77,682","10.81","2,537.90","1,186.00","-10.56","-33.90"
"SWSOLAR","198.80","201.32","194.43","199.66","195.80","-","-3.86","-1.93","10,31,853","20.32","348.90","176.60","-3.37","-28.84"
"LICHSGFIN","515.00","515.35","506.70","517.10","507.00","-","-10.10","-1.95","9,67,179","49.30","646.50","483.70","-2.70","-8.03"
"CHALET","877.00","877.00","851.30","877.10","860.00","-","-17.10","-1.95","65,289","5.60","1,082.00","634.05","-1.66","27.46"
"DIXON","11,500.00","11,548.00","11,250.00","11,626.00","11,398.00","-","-228.00","-1.96","4,46,533","508.93","18,471.00","9,835.00","1.42","-22.52"
"IFBIND","1,191.00","1,219.80","1,183.00","1,211.60","1,187.90","-","-23.70","-1.96","30,427","3.65","2,019.80","1,058.50","-16.42","-4.32"
"SHAREINDIA","150.00","156.47","148.53","151.57","148.58","-","-2.99","-1.97","15,07,112","22.85","220.40","127.50","-0.58","-29.04"
"DEVYANI","133.23","133.42","130.30","133.89","131.25","-","-2.64","-1.97","11,73,135","15.50","191.00","109.62","-2.72","-18.28"
"DIACABS","132.10","133.80","126.91","133.69","131.05","-","-2.64","-1.97","10,06,175","13.17","183.50","81.50","-0.37","38.08"
"POWERMECH","2,125.00","2,125.00","2,075.00","2,141.20","2,099.00","-","-42.20","-1.97","61,142","12.84","3,415.00","1,700.00","-9.19","6.75"
"OFSS","6,648.00","6,711.00","6,400.00","6,764.00","6,630.00","-","-134.00","-1.98","4,37,097","287.32","9,950.00","6,400.00","-13.85","-26.36"
"PNBHOUSING","848.00","848.00","827.70","852.85","836.00","-","-16.85","-1.98","10,57,628","88.59","1,141.90","746.70","-13.82","3.70"
"KFINTECH","980.00","983.60","955.60","985.00","965.50","-","-19.50","-1.98","8,03,219","77.71","1,388.50","784.15","-8.47","-3.47"
"GLAND","1,811.00","1,811.10","1,770.10","1,816.00","1,780.00","-","-36.00","-1.98","1,08,641","19.38","2,131.00","1,277.80","3.54","20.58"
"PNB","120.10","120.36","118.30","120.96","118.55","-","-2.41","-1.99","1,47,37,408","175.29","135.15","85.46","-4.79","25.26"
"HCC","20.10","20.40","19.66","20.10","19.70","-","-0.40","-1.99","3,45,64,371","69.13","31.42","16.92","0.25","-17.47"
"UCOBANK","28.55","28.55","28.06","28.70","28.13","-","-0.57","-1.99","57,66,767","16.28","40.75","26.81","-2.77","-30.02"
"GSFC","176.01","176.25","173.10","177.51","173.98","-","-3.53","-1.99","4,62,826","8.09","220.59","158.30","0.33","-12.34"
"TCS","2,585.00","2,713.00","2,585.00","2,750.10","2,695.00","-","-55.10","-2.00","1,11,68,735","2,959.06","4,021.75","2,585.00","-17.53","-31.08"
"BEL","443.90","446.20","432.80","443.90","435.00","-","-8.90","-2.00","1,40,86,068","621.07","461.65","240.25","5.15","66.32"
"WELENT","501.10","503.15","493.90","505.15","495.00","-","-10.15","-2.01","60,890","3.02","580.00","400.05","9.24","-6.43"
"BAJAJELEC","384.40","384.40","375.00","384.40","376.65","-","-7.75","-2.02","2,68,050","10.13","749.00","375.00","-13.64","-46.03"
"BHEL","257.00","262.20","254.70","260.60","255.30","-","-5.30","-2.03","2,77,84,730","716.46","305.90","176.00","-3.86","26.50"
"MASTEK","1,745.00","1,769.90","1,676.20","1,790.30","1,754.00","-","-36.30","-2.03","1,69,140","29.13","2,818.00","1,676.20","-13.80","-32.68"
"LALPATHLAB","1,430.00","1,430.00","1,389.10","1,435.30","1,406.20","-","-29.10","-2.03","1,37,684","19.32","1,770.00","1,146.78","-1.04","7.20"
"INDHOTEL","707.00","707.00","683.40","712.00","697.40","-","-14.60","-2.05","38,61,052","268.89","858.00","627.20","2.84","-5.34"
"JSWINFRA","261.00","261.00","257.05","263.15","257.75","-","-5.40","-2.05","7,57,515","19.60","349.00","218.20","-2.50","7.15"
"EASEMYTRIP","6.77","6.77","6.51","6.78","6.64","-","-0.14","-2.06","85,18,557","5.62","14.02","6.12","-6.35","-45.75"
"SHAKTIPUMP","650.00","664.25","636.95","655.45","641.80","-","-13.65","-2.08","9,44,093","61.33","1,049.00","548.45","-10.97","-27.68"
"RELIANCE","1,445.50","1,450.70","1,416.30","1,448.90","1,418.60","-","-30.30","-2.09","1,07,55,693","1,531.32","1,611.80","1,114.85","-2.35","16.65"
"AAVAS","1,300.50","1,303.60","1,264.10","1,308.50","1,281.00","-","-27.50","-2.10","3,99,683","51.57","2,234.00","1,264.10","-11.47","-24.55"
"THANGAMAYL","3,622.00","3,642.80","3,531.90","3,651.60","3,575.00","-","-76.60","-2.10","33,895","12.15","4,149.00","1,523.10","-4.58","95.77"
"ACI","575.00","579.80","566.00","581.50","569.30","-","-12.20","-2.10","66,084","3.79","727.60","408.35","11.42","26.02"
"MANAPPURAM","306.70","306.70","296.60","308.65","302.15","-","-6.50","-2.11","49,16,102","148.05","321.60","168.83","-1.92","55.70"
"NESTLEIND","1,305.00","1,310.40","1,278.00","1,305.50","1,278.00","-","-27.50","-2.11","5,22,586","67.31","1,340.40","1,055.00","-3.09","17.38"
"SKIPPER","375.20","378.80","371.60","381.15","373.10","-","-8.05","-2.11","1,78,409","6.69","588.00","327.10","-6.41","-14.77"
"MSTCLTD","485.00","489.90","474.00","486.80","476.50","-","-10.30","-2.12","1,20,824","5.79","611.80","411.10","0.19","-20.61"
"VINATIORGA","1,522.50","1,530.00","1,477.30","1,530.40","1,498.00","-","-32.40","-2.12","14,397","2.17","2,040.00","1,412.50","-5.14","-8.94"
"PREMIERENE","770.00","770.00","747.50","771.45","755.05","-","-16.40","-2.13","11,50,500","87.21","1,163.90","660.00","0.83","-24.51"
"NATCOPHARM","830.00","834.25","819.00","839.85","822.00","-","-17.85","-2.13","4,51,730","37.30","1,245.00","726.80","-5.71","-15.70"
"ARE&M","860.05","860.05","835.10","861.45","843.00","-","-18.45","-2.14","3,77,640","31.81","1,109.00","810.10","-4.41","-14.26"
"ISGEC","875.00","896.00","861.60","886.95","868.00","-","-18.95","-2.14","91,398","8.04","1,281.30","683.95","9.17","-13.00"
"NAVA","562.95","562.95","550.35","567.00","554.85","-","-12.15","-2.14","1,41,744","7.87","735.00","356.05","-1.25","48.43"
"WIPRO","210.65","216.48","209.01","219.08","214.38","-","-4.70","-2.15","2,37,21,186","505.14","316.50","209.01","-18.86","-30.52"
"BRITANNIA","6,080.00","6,098.50","5,968.00","6,102.00","5,971.00","-","-131.00","-2.15","1,59,821","96.04","6,336.00","4,506.00","0.90","22.14"
"CHOLAHLDNG","1,754.00","1,754.80","1,702.20","1,758.90","1,721.00","-","-37.90","-2.15","1,34,512","23.11","2,231.60","1,357.35","-5.46","13.81"
"SWANCORP","413.90","415.50","407.25","416.95","408.00","-","-8.95","-2.15","3,46,560","14.21","526.70","362.20","-3.13","-15.45"
"NEOGEN","1,284.50","1,316.30","1,258.00","1,301.20","1,273.20","-","-28.00","-2.15","22,337","2.88","1,999.40","966.70","-2.23","-34.38"
"VENTIVE","768.00","768.00","740.10","767.05","750.50","-","-16.55","-2.16","73,127","5.50","840.00","523.40","-1.31","6.56"
"BANKINDIA","164.10","164.45","161.26","165.28","161.69","-","-3.59","-2.17","81,20,034","131.84","170.50","92.66","9.58","59.93"
"LICI","872.40","877.00","856.20","880.95","861.80","-","-19.15","-2.17","8,75,027","75.95","980.00","715.30","3.61","9.81"
"ONESOURCE","1,209.90","1,237.90","1,175.10","1,211.30","1,185.00","-","-26.30","-2.17","4,11,034","49.33","2,248.00","1,057.00","-33.38","-17.83"
"DCMSHRIRAM","1,132.60","1,132.60","1,106.00","1,132.60","1,108.00","-","-24.60","-2.17","19,317","2.16","1,502.30","902.60","-6.04","4.28"
"CANBK","143.80","143.80","141.42","144.81","141.65","-","-3.16","-2.18","1,41,39,257","201.06","160.79","78.60","-6.10","59.66"
"BOSCHLTD","36,415.00","36,420.00","35,600.00","36,495.00","35,700.00","-","-795.00","-2.18","13,848","49.73","41,945.00","25,921.60","-5.82","30.53"
"MIDHANI","368.80","368.80","355.05","369.05","361.00","-","-8.05","-2.18","3,60,085","12.96","469.00","226.93","5.74","26.62"
"SUPREMEIND","3,827.90","3,831.70","3,745.30","3,844.20","3,760.00","-","-84.20","-2.19","82,044","31.06","4,739.00","3,095.00","8.52","-3.04"
"KRBL","371.00","373.70","362.50","371.55","363.40","-","-8.15","-2.19","5,86,708","21.56","495.00","241.25","0.35","29.03"
"HCG","595.05","603.50","580.10","595.05","582.00","-","-13.05","-2.19","72,424","4.23","804.65","472.55","-12.85","13.98"
"ORIENTCEM","162.00","162.64","158.80","163.58","160.00","-","-3.58","-2.19","2,31,424","3.71","362.40","150.65","-3.12","-52.35"
"SHARDAMOTR","949.70","959.00","929.75","952.20","931.30","-","-20.90","-2.19","33,337","3.15","1,248.00","625.00","7.12","11.55"
"KPIGREEN","398.55","407.00","398.55","412.05","403.00","-","-9.05","-2.20","5,89,253","23.79","563.00","336.00","-10.05","-5.74"
"POWERGRID","292.00","294.30","286.85","293.90","287.40","-","-6.50","-2.21","1,09,14,157","315.76","322.00","247.30","11.05","10.90"
"STARHEALTH","477.70","482.00","466.15","480.60","470.00","-","-10.60","-2.21","2,34,045","11.07","534.00","327.30","4.63","18.34"
"PRINCEPIPE","269.25","269.99","265.05","271.75","265.75","-","-6.00","-2.21","1,09,452","2.92","387.70","229.05","10.02","-7.40"
"RELAXO","362.05","364.95","356.00","366.60","358.50","-","-8.10","-2.21","71,038","2.55","526.00","354.20","-9.39","-27.11"
"DELHIVERY","424.20","426.90","414.00","429.55","420.00","-","-9.55","-2.22","30,32,569","127.23","490.00","236.53","5.83","49.04"
"NCC","153.50","154.12","151.20","154.85","151.40","-","-3.45","-2.23","23,06,843","35.18","242.15","138.57","1.02","-23.46"
"JWL","297.55","299.20","292.00","299.70","293.00","-","-6.70","-2.24","9,18,061","27.07","457.00","247.15","-0.41","-10.10"
"PARKHOTELS","129.89","130.53","126.00","129.40","126.50","-","-2.90","-2.24","1,64,389","2.10","174.66","116.85","-0.25","-24.03"
"PAYTM","1,140.00","1,140.40","1,099.30","1,148.70","1,122.90","-","-25.80","-2.25","63,19,748","706.46","1,381.80","651.50","-12.38","48.65"
"POONAWALLA","471.95","472.80","460.00","472.65","462.00","-","-10.65","-2.25","7,69,227","35.98","570.40","267.20","0.18","54.67"
"SHYAMMETL","894.00","896.00","875.50","896.15","876.00","-","-20.15","-2.25","1,32,098","11.67","1,001.00","673.50","7.76","18.41"
"HERITGFOOD","362.00","362.75","354.05","364.80","356.55","-","-8.25","-2.26","2,53,197","9.04","540.00","339.70","-19.70","-10.02"
"NBCC","100.00","100.12","97.70","100.50","98.19","-","-2.31","-2.30","95,20,535","93.87","130.70","70.80","-6.76","14.51"
"CLEAN","770.00","770.00","744.50","773.05","755.25","-","-17.80","-2.30","4,03,792","30.41","1,600.00","744.50","-11.70","-42.79"
"MAHSEAMLES","547.00","547.00","532.80","547.10","534.50","-","-12.60","-2.30","64,856","3.48","773.80","500.70","2.56","-13.43"
"ADANIPORTS","1,543.00","1,543.00","1,507.00","1,543.70","1,508.00","-","-35.70","-2.31","18,38,361","279.43","1,583.90","1,036.50","5.56","35.67"
"ATHERENERG","715.25","717.05","691.25","725.75","709.00","-","-16.75","-2.31","19,45,549","136.36","790.00","288.15","8.52","-"
"MOTILALOFS","803.25","803.25","782.00","803.35","784.70","-","-18.65","-2.32","4,59,584","36.19","1,097.10","513.00","-6.28","21.41"
"RKFORGE","571.00","578.70","562.05","578.40","565.00","-","-13.40","-2.32","4,13,846","23.71","862.60","474.30","13.74","-14.79"
"AIAENG","3,939.00","3,965.20","3,828.60","3,951.10","3,859.00","-","-92.10","-2.33","68,253","26.55","4,206.10","3,001.10","-1.18","9.60"
"V2RETAIL","2,074.20","2,078.00","2,011.50","2,078.40","2,030.00","-","-48.40","-2.33","54,489","11.18","2,564.10","1,390.20","-4.77","18.36"
"METROPOLIS","1,977.60","1,980.60","1,934.10","1,987.40","1,941.00","-","-46.40","-2.33","40,082","7.81","2,263.00","1,315.00","1.79","13.65"
"IDEA","11.44","11.51","11.26","11.55","11.28","-","-0.27","-2.34","35,16,53,687","399.83","12.80","6.12","4.44","30.56"
"GMRAIRPORT","95.60","96.00","93.53","96.33","94.08","-","-2.25","-2.34","78,36,032","73.85","110.36","67.75","-5.23","29.57"
"CHENNPETRO","896.90","897.00","864.75","897.60","876.60","-","-21.00","-2.34","7,17,225","63.22","1,103.00","433.10","6.65","74.71"
"COALINDIA","412.30","417.60","408.10","419.15","409.30","-","-9.85","-2.35","81,90,851","336.50","461.55","349.25","-4.57","13.18"
"TITAN","4,267.30","4,271.80","4,164.80","4,275.80","4,175.00","-","-100.80","-2.36","5,24,758","221.23","4,378.40","2,925.00","-1.51","29.20"
"SUZLON","46.60","46.74","45.55","46.81","45.70","-","-1.11","-2.37","5,26,18,195","242.10","74.30","44.88","-6.14","-14.34"
"SPARC","133.70","133.99","131.20","135.20","132.00","-","-3.20","-2.37","4,00,396","5.30","204.40","109.30","-2.83","-8.61"
"ANURAS","1,368.20","1,368.20","1,331.10","1,368.20","1,335.70","-","-32.50","-2.38","1,83,391","24.65","1,407.00","601.00","-0.15","99.84"
"PTCIL","18,660.00","18,660.00","18,111.00","18,677.00","18,230.00","-","-447.00","-2.39","20,174","36.97","19,387.00","9,756.30","1.06","31.58"
"MMTC","65.21","65.21","63.52","65.57","64.00","-","-1.57","-2.39","12,99,376","8.36","88.19","44.50","0.71","3.80"
"NSLNISP","40.95","40.95","40.00","41.30","40.31","-","-0.99","-2.40","41,42,610","16.72","49.65","32.13","-3.63","6.02"
"SAGILITY","47.31","48.29","47.11","48.48","47.31","-","-1.17","-2.41","1,82,33,471","86.83","57.89","37.60","-6.82","-5.15"
"CESC","152.80","154.06","149.52","154.06","150.34","-","-3.72","-2.41","19,03,977","28.72","185.26","119.00","-6.10","19.39"
"TATAINVEST","644.85","644.85","625.00","647.75","632.10","-","-15.65","-2.42","2,98,676","18.85","1,184.70","514.52","-5.53","18.42"
"PNCINFRA","217.36","218.00","214.18","220.16","214.84","-","-5.32","-2.42","2,33,484","5.03","331.80","205.45","-9.12","-22.15"
"ANGELONE","2,709.00","2,733.40","2,669.80","2,752.00","2,685.00","-","-67.00","-2.43","6,03,593","162.85","3,285.00","1,941.00","10.07","16.10"
"BDL","1,267.60","1,267.90","1,240.00","1,271.60","1,240.60","-","-31.00","-2.44","10,58,754","132.35","2,096.60","907.00","-18.52","6.33"
"TEXRAIL","115.20","115.83","113.00","116.46","113.62","-","-2.84","-2.44","11,70,309","13.32","189.00","113.00","-8.79","-23.54"
"JKPAPER","343.00","344.95","336.50","345.75","337.30","-","-8.45","-2.44","1,90,931","6.47","444.80","275.75","-3.90","4.04"
"GREENPANEL","222.80","222.80","217.19","223.48","218.00","-","-5.48","-2.45","72,829","1.60","348.50","202.81","0.74","-36.28"
"POLYCAB","7,760.50","7,764.00","7,565.00","7,768.00","7,577.00","-","-191.00","-2.46","1,60,046","122.28","7,948.00","4,555.00","0.29","36.50"
"PETRONET","291.85","294.65","286.05","297.15","289.85","-","-7.30","-2.46","27,67,142","80.36","326.50","263.50","0.83","-2.42"
"BALAMINES","1,093.90","1,093.90","1,064.00","1,105.20","1,078.00","-","-27.20","-2.46","78,542","8.47","1,945.00","1,060.10","-12.06","-28.90"
"HEMIPROP","136.00","136.41","134.16","137.99","134.60","-","-3.39","-2.46","3,28,059","4.43","190.69","111.03","-1.44","-2.28"
"TATASTEEL","206.59","206.85","202.56","208.11","202.98","-","-5.13","-2.47","2,58,70,923","529.19","211.10","125.30","11.18","48.98"
"LTF","291.00","291.20","283.70","292.05","284.85","-","-7.20","-2.47","43,22,331","123.52","329.45","131.05","-1.32","102.99"
"AWL","205.00","205.45","200.20","206.30","201.19","-","-5.11","-2.48","15,24,928","30.78","291.20","200.20","-8.46","-17.61"
"GPIL","262.10","264.82","257.05","265.40","258.80","-","-6.60","-2.49","13,66,289","35.49","290.00","145.75","-0.15","49.40"
"BIKAJI","651.00","654.35","636.85","654.30","638.00","-","-16.30","-2.49","1,09,313","7.02","818.70","558.80","-9.05","6.81"
"NH","1,856.60","1,872.00","1,813.60","1,864.90","1,818.20","-","-46.70","-2.50","2,50,560","46.08","2,370.20","1,300.95","-3.68","36.81"
"SONATSOFTW","279.00","286.80","275.00","288.65","280.20","-","-7.20","-2.51","19,56,919","54.78","464.20","275.00","-20.30","-34.89"
"GABRIEL","1,006.15","1,013.60","985.00","1,012.50","987.05","-","-25.45","-2.51","1,17,631","11.75","1,388.00","438.00","3.62","97.88"
"HAPPSTMNDS","369.00","377.20","365.00","380.70","371.10","-","-9.60","-2.52","6,54,461","24.29","735.00","365.00","-13.59","-46.68"
"CDSL","1,350.00","1,359.00","1,321.10","1,370.20","1,335.60","-","-34.60","-2.53","16,63,043","222.32","1,828.90","1,047.45","-5.94","8.85"
"SYNGENE","443.55","443.55","426.50","446.35","435.00","-","-11.35","-2.54","12,27,781","52.98","760.00","426.50","-30.96","-38.06"
"NESCO","1,197.30","1,202.00","1,180.00","1,214.80","1,184.00","-","-30.80","-2.54","29,114","3.47","1,638.90","842.60","1.80","24.14"
"UJJIVANSFB","62.00","62.47","60.85","62.70","61.10","-","-1.60","-2.55","69,11,643","42.67","68.00","30.90","5.86","79.97"
"KIMS","685.00","709.55","670.15","697.80","680.00","-","-17.80","-2.55","5,85,237","40.77","798.40","474.05","9.18","14.94"
"PFC","407.45","408.00","399.40","410.55","400.00","-","-10.55","-2.57","70,60,981","283.80","444.10","329.90","8.24","4.03"
"NUVOCO","346.60","347.45","336.05","346.60","337.65","-","-8.95","-2.58","1,35,775","4.63","477.50","287.05","-4.32","2.68"
"APLLTD","791.00","791.75","765.00","789.90","769.50","-","-20.40","-2.58","36,351","2.81","1,107.90","725.20","-3.94","-6.81"
"ITCHOTELS","184.00","184.00","179.04","184.68","179.90","-","-4.78","-2.59","26,74,430","48.26","261.62","158.35","-6.52","5.91"
"INDIGOPNTS","999.70","1,003.00","961.10","997.40","971.50","-","-25.90","-2.60","86,792","8.45","1,345.90","910.00","-20.57","-12.08"
"WAAREEENER","3,131.00","3,153.70","3,080.00","3,171.20","3,088.00","-","-83.20","-2.62","6,40,524","199.18","3,865.00","1,863.00","18.77","40.74"
"JINDWORLD","27.20","27.36","26.42","27.47","26.75","-","-0.72","-2.62","2,11,521","0.57","82.70","23.25","-1.69","-64.99"
"MAZDOCK","2,400.00","2,405.00","2,340.00","2,414.90","2,344.00","-","-63.40","-2.63","8,48,843","200.93","3,775.00","1,918.05","-5.54","5.99"
"LMW","15,416.00","15,429.00","14,937.00","15,416.00","15,010.00","-","-406.00","-2.63","2,436","3.72","18,250.00","13,450.05","6.57","0.92"
"ECLERX","3,602.70","3,829.90","3,554.40","3,728.60","3,630.30","-","-98.30","-2.64","2,40,196","88.73","4,995.00","2,168.00","-20.98","17.88"
"VOLTAMP","8,108.00","8,135.00","7,921.00","8,164.50","7,949.00","-","-215.50","-2.64","24,998","20.10","10,088.00","6,051.00","11.01","15.11"
"ABCAPITAL","344.00","344.00","334.50","344.65","335.50","-","-9.15","-2.65","54,36,281","183.52","369.30","149.01","-4.38","110.68"
